"Prabowo-Gibran Punya Asta Cita, Ini Isi Lengkapnya","Jakarta - Duet Prabowo Subianto dan Gibran Rakabuming Raka mengusung visi 'Bersama Indonesia Maju Menuju Indonesia Emas 2045'. Visi itu akan diwujudkan dengan 8 misi yang disebut Asta Cita.Dalam dokumen yang diterima detikcom, Rabu (25/10/2023), duet Prabowo-Gibran mengusung 8 misi atau Asta Cita yang berisikan tentang pengokohan ideologi hingga demokrasi. Ada juga soal pemantapan sistem pertahanan negara dan mendorong kemandirian bangsa lewat swasembada pangan hingga ekonomi kreatif.Prabowo-Gibran juga berjanji memperkuat pembangunan SDM, melanjutkan hilirisasi dan industrialisasi demi negeri, meningkatkan lapangan kerja hingga soal reformasi politik, hukum dan birokrasi. Berikut ini Asta Cita Prabowo-Gibran selengkapnya.Visi Presiden dan Wakil Presiden akan dicapai dengan 8 misi yang disebut Asta Cita sebagai berikut:1. Memperkokoh ideologi Pancasila, demokrasi, dan hak asasi manusia (HAM).2. Memantapkan sistem pertahanan keamanan negara dan mendorong kemandirian bangsa melalui swasembada pangan, energi, air, ekonomi kreatif, ekonomi hijau, dan ekonomi biru.3. Meningkatkan lapangan kerja yang berkualitas, mendorong kewirausahaan, mengembangkan industri kreatif, dan melanjutkan pengembangan infrastruktur.4. Memperkuat pembangunan sumber daya manusia (SDM), sains, teknologi, pendidikan, kesehatan, prestasi olahraga, kesetaraan gender, serta penguatan peran perempuan, pemuda, dan penyandang disabilitas.5. Melanjutkan hilirisasi dan industrialisasi untuk meningkatkan nilai tambah di dalam negeri.6. Membangun dari desa dan dari bawah untuk pemerataan ekonomi dan pemberantasan kemiskinan.7. Memperkuat reformasi politik, hukum, dan birokrasi, serta memperkuat pencegahan dan pemberantasan korupsi dan narkoba.8. Memperkuat penyelarasan kehidupan yang harmonis dengan lingkungan, alam, dan budaya, serta peningkatan toleransi antarumat beragama untuk mencapai masyarakat yang adil dan makmur (gbr/imk)"
KPU Ingatkan Hasil Rekapitulasi Penghitungan Suara Berjenjang Maksimum 35 Hari,"Komisi Pemilihan Umum (KPU) menyebut penghitungan suara secara resmi (real count) tetap akan dilakukan KPU lewat rekapitulasi berjenjang mulai tingkat Tempat Pemungutan Suara (TPS), kelurahan, kecamatan, kabupaten/kota, provinsi, hingga pusat. “Pasca hari dan tanggal pemungutan suara, atau pasca hari ini atau 15 Februari 2024, PPK (Panitia Pemilihan Kecamatan) akan memulai proses rekapitulasi,” kata anggota KPU RI Idham Holik, Rabu (14/2/2024). Sesuai Peraturan KPU Nomor 3 Tahun 2022, KPU mempunyai waktu sampai 19 Maret 2023, untuk menyelesaikan rekapitulasi penghitungan suara hingga tingkat nasional. Dengan kata lain, paling lambat hasil rekapitulasi penghitungan suara diumumkan pada 20 Maret 2024. Oleh karenanya, KPU memiliki waktu paling lambat sekitar 35 hari, untuk membereskan penghitungan suara. Idham mengungkapkan, Sistem Informasi Rekapitulasi (Sirekap) yang menampilkan data formulir C-Hasil Plano di setiap TPS merupakan alat bantu saja untuk keterbukaan informasi publik. Dia menegaskan bahwa hasil penghitungan suara yang sah tetap berdasarkan rekapitulasi berjenjang dengan penandatanganan berita acara pada setiap tingkatan. “Semua pihak harus mematuhi UU (Undang-Undang) Pemilu. Dan UU Pemilu memerintahkan kepada KPU melakukan rekapitulasi secara berjenjang pasca penghitungan suara di TPS,” ujar Idham. Diketahui, pasangan calon (paslon) nomor urut 2, Prabowo-Gibran unggul di sejumlah hasil quick count atau hitung cepat suara sementara pemilihan presiden (Pilpres) 2024. Hitung cepat yang dilakukan Litbang ""Kompas"", Prabowo-Gibran unggul sementara dengan 59,07 persen pada posisi data penghitungan yang masuk sebesar 70,90 persen dari total 2.000 TPS sampel. Sementara itu, paslon nomor urut 1 Anies Baswedan-Muhaimin Iskandar mendapat 24,71 persen suara. Kemudian, pasangan nomor urut 3 Ganjar Pranowo-Mahfud MD mendapatkan 16,22 persen suara."
"Minta Dukungan Rakyat, Prabowo: Jangan Ragu Isu Ini-Itu, Dinasti Ini, Dinasti Itu","Sejumlah menteri dan wakil menteri mengajukan surat izin permohonan cuti kepada Presiden Joko Widodo untuk kepentingan mengikuti kegiatan pendaftaran calon presiden dan calon wakil presiden (capres-cawapres) ke Komisi Pemilihan Umum (KPU) RI pada Rabu (25/10/2023). Koordinator Staf Khusus Presiden Ari Dwipayana mengatakan, mereka yang mengajukan cuti adalah Menko Perekonomian Airlangga Hartarto, Menteri Perdagangan Zulkifli Hasan (Zulhas), dan Wakil Menteri ATR/BPN Raja Juli Antoni. ""Pada tanggal 24 Oktober 2023, Kementerian Sekretariat Negara telah menerima surat yang ditujukan kepada Bapak Presiden dari Menko Perekonomian, Menteri Perdagangan, dan Wakil Menteri ATR BPN,"" ujar Ari dalam keterangan tertulisnya kepada wartawan pada Rabu pagi. ""Surat itu berisi permohonan cuti selama satu hari untuk mengikuti kegiatan pendaftaran calon presiden dan wakil presiden ke KPU pada hari ini, Rabu, 25 Oktober 2023,"" lanjutnya. Ari menuturkan, Presiden Jokowi sudah menyetujui permohonan izin ketiga anggota kabinetnya itu. Selanjutnya, Ari juga mengungkapkan, pada hari ini, Menteri Kominfo Budi Ari Setiadi dan Wakil Menteri Perdagangan Jerry Sambuaga juga mengirimkan izin cuti untuk kepentingan yang sama. ""Berdasarkan info dari Kementerian Sekretariat Negara, akan ada menteri dan wakil menteri lain yang menyusul mengajukan surat permohonan cuti kepada Presiden pada, pagi hari ini,"" tambah Ari. Selain itu, Menteri Pertahanan Prabowo Subianto sebagai bakal calon presiden juga sudah mengajukan izin cuti. Sekretaris Jenderal Partai Gerindra Ahmad Muzani mengatakan, Prabowo sudah mendapat izin cuti untuk proses hari ini. Sebagaimana diketahui, pada Rabu ini pasangan bakal capres dan cawapres Prabowo Subianto-Gibran Rakabuming Raka akan mendaftar ke KPU RI sebagai peserta Pemilihan Umum (Pemilu) 2024. Adapun Airlangga Hartarto, Zulhas, dan Raja Juli Antoni merupakan petinggi parpol pendukung koalisi Indonesia Maju yang mengusung pasangan Gibran-Prabowo. Sementara itu, Budi Arie Setiadi merupakan Ketua Kelompok Relawan Pro Jokowi (ProJo) yang sudah menyatakan dukungan kepada Prabowo-Gibran. Sedangkan Jerry Sambuaga adalah kader Partai Golkar yang turut mendukung Prabowo-Gibran. Sebelumnya, pada Selasa (24/10/2023), Airlangga Hartarto menyatakan, para ketua umum parpol anggota KIM akan hadir saat Prabowo dan Gibran mendaftarkan diri ke KPU RI. Diketahui, Prabowo-Gibran didukung Koalisi Indonesia Maju (KIM) yang terdiri Partai Gerindra, Partai Golkar, PAN, Partai Demokrat, Partai Bulan Bintang, Partai Gelora, Partai Garuda, Prima dan PSI. Sementara itu, sudah ada dua pasangan calon yang mendaftar ke KPU, yaitu Ganjar Pranowo-Mahfud MD, serta Anies Baswedan-Muhaimin Iskandar (Cak Imin). Ganjar-Mahfud didukung oleh PDI-P, PPP, Partai Perindo, dan Partai Hanura. Sedangkan Anies-Cak Imin diusung Partai Nasdem, PKB, dan PKS."
Anies Duga Kenaikan Gaji TNI-Polri Ada Kaitan dengan Pemilu,"Jakarta - Calon presiden (capres) nomor urut 1, Anies Baswedan, mengatakan tentara dan polisi Indonesia telah bekerja keras. Dia mengatakan TNI-Polri layak mendapatkan penghormatan.""Jadi TNI, tentara kita, polisi kita bekerja luar biasa di lapangan. Kita harus berikan rasa hormat dan terima kasih karena mereka melakukan hal yang sulit, hal yang berat,"" kata Anies dalam debat Pilpres 2024 di Istora Senayan Jakarta, Minggu (7/1/2024).Namun dia menyoroti soal gaji TNI-Polri. Dia menyebut kenaikan gaji TNI-Polri di masa Presiden Joko Widodo (Jokowi) tak lebih banyak dibanding era Presiden Susilo Bambang Yudhoyono (SBY). Selain itu, Anies menduga kenaikan gaji TNI-Polri karena terkait Pemilu 2024.""Tapi dari sisi kebijakan, menurut saya, lebih parah. Kenapa? Karena di era Pak SBY kenaikan gaji terjadi sembilan kali. Selama era ini hanya naik gaji tiga kali dan akan naik nanti tahun depan, karena menjelang pemilu mungkin naik gajinya,"" kata dia.Anies juga menyinggung soal tunjangan kinerja (tukin) TNI-Polri yang menurutnya juga kurang ditingkatkan.""Di sisi lain, kesejahteraannya tidak dipikirkan dengan serius. Tukin hanya 80 persen, lihat Kementerian Keuangan, Kementerian PUPR, menteri-menterinya mengusahakan peningkatan tukin di mereka,"" ujarnya.Anies juga menyinggung soal Kementerian Pertahanan (Kemhan) yang membeli alutsista bekas.""Lalu lihat tadi alutsista yang bekas, yang itu adalah risikonya keselamatan dari TNI kita. Mereka bekerja keras, menjaga setiap jengkal tanah republik ini. Tetapi mereka tidak didukung dengan policy. Karena itu, menurut saya skornya justru di bawah 5, kalau 5 itu ketinggian Pak Ganjar,"" kata dia.Lihat juga Video: Janji Anies Sejahterakan TNI-Polri-ASN Pertahanan Saat Tutup Debat[Gambas:Video 20detik] (jbr/dhn)"
Anak Mahfud MD Ikut Nobar Debat Capres di Markas Relawan di Teuku Umar,"Anak bungsu calon wakil presiden Mahfud MD, Royhan Akbar, menghadiri nonton bareng (nobar) debat perdana Pilpres 2024 di Rumah Sahabat Mahfud, Jalan Teuku Umar, Menteng, Jakarta Pusat, Selasa (12/12/2023). Royhan mengenakan sweater berwarna putih dan celana hitam saat menghadiri acara ini. Ia datang sebagai bintang tamu acara nobar debat tersebut. Saat ditanya kesiapan sang ayah menghadapi debat malam ini, Royhan menyebut Mahfud MD tidak tegang dan senang seperti biasanya. ""Enggak sama sekali ya, tadi saya ketemu beliau langsung ngobrol dari pagi saya ketemu beliau happy aja,"" ucap Royhan dalam acara. Mahfud juga berpesan kepada Royhan untuk menghadapi isu negatif menjelang Pemilu 2024 dengan gembira. ""Kuncinya itu selalu beliau bilang ke kami keluarga bahwa Pemilu ini harus dijalani segala hiruk pikuk isu negatifnya dengan riang gembira,"" terang Royhan. ""Sehingga kalau saya lihat beliau ini santai saja masih,"" imbuh dia. Sebagaimana diketahui, KPU menyelenggarakan debat capres perdana, Selasa malam. Debat bakal dihadiri tiga pasangan capres-cawapres, yakni Anies Baswedan-Muhaimin Iskandar, Prabowo Subianto-Gibran Rakabuming Raka, dan Ganjar Pranowo-Mahfud MD."
"Rapimnas Lusa, Golkar Akan Kumpulkan Ketua DPD se-Indonesia","Jakarta - Partai Golkar akan menggelar rapat pimpinan nasional (rapimnas) sebagai rangkaian dari peringatan HUT ke-59 Golkar. Rapimnas akan digelar pada tanggal 21 Oktober besok.Streering Committee HUT Golkar Ace Hasan Syadzily mengatakan rapimnas tersebut akan digelar di DPP Golkar, Palmerah, Jakarta Barat. Para ketua DPD Golkar akan hadir.""Bahwa nanti yang ada dalam rangkaian HUT ini juga ada rapimnas, yang akan dilaksanakan pada tanggal 21 Oktober 2023, dan nanti akan dimulai pukul 10.00 WIB di DPP Golkar. Ini adalah merupakan kegiatan internal Partai Golkar yang dihadiri ketua-ketua DPD provinsi se-Indonesia, beserta dengan pimpinan ormas hasta karya, serta pengurus DPP Golkar,"" ucap Ace kepada wartawan di DPP Golkar, Kamis (19/10/2023). Ace mengatakan rapimnas akan membahas agenda-agenda dalam menghadapi Pemilu 2024 secara seluruhnya mulai dari pileg, pilpres, dan pilkada.Ace berharap rapimnas Golkar akan memberi banyak masukan dan pandangan terkait strategi pemenangan Pemilu 2024. Sekaligus untuk memanaskan mesin politik Partai Golkar menjelang Pemilu 2024.""Jadi momen ini akan penting, rapimnas ini karena kita akan hadapi tiga bulan lagi hajatan besar Indonesia, sekaligus kita terus siapkan kekuatan mesin partai dalam kontestasi Pemilu 2024 nanti,"" ucapnya.Sementara itu, Ketua Pelaksana HUT Golkar, Muhidin M. Said mengatakan, selain saat rapimnas tanggal 21 Oktober, para ketua DPD Golkar juga rencananya akan dikumpulkan pada saat acara ziarah di Taman Makam Pahlawan (TMP) Kalibata, Jumat (20/10) besok.""Pada tanggal 20 Oktober besok hari Jumat, kita melakukan ziarah ke TMP Kalibata jam 08.00-09.00 WIB. Setelah itu kami kumpul di sini, nanti kami salat bersama di sini di masjid DPP Golkar, juga dihadiri oleh DPD-DPD 1 se-Indonesia,"" jelas Muhidin.Simak Video 'Golkar Undang Jokowi dan Seluruh Parpol KIM di Puncak HUT Ke-59': [Gambas:Video 20detik] (rdh/rfs)"
Ganjar Salami Prabowo dan Anies Usai Debat Capres Malam Ini,"Jakarta - Debat ketiga Pilpres 2024 selesai digelar. Di akhir debat, masing-masing pasangan calon bersalaman dan berangkulan.Pantauan detikcom di Istora Senayan, Jakarta Pusat, Minggu (7/1/2024), mulanya moderator akan menutup acara debat ketiga malam ini. Kemudian, cawapres nomor urut 2, Gibran Rakabuming Raka, terlihat menghampiri cawapres nomor urut 3, Mahfud Md, kemudian bersalaman.Mahfud lalu mengajak Gibran bersalaman dengan cawapres nomor urut 1, Muhaimin Iskandar atau Cak Imin. Moderator pun lalu resmi menutup debat ketiga. Capres nomor urut 3, Ganjar Pranowo, terlihat bersalaman dengan capres nomor urut 2, Prabowo Subianto. Ganjar juga menghampiri dan bersalaman dengan capres nomor urut 1, Anies Baswedan.Namun Prabowo tidak terlihat menyalami Anies. Para ketua umum Koalisi Indonesia Maju (KIM) pun lalu terlihat menaiki panggung dan memberi hormat kepada Prabowo.Seperti diketahui, debat ketiga Pilpres 2024 atau debat kedua capres digelar di Istora Senayan, Jakarta Pusat, Minggu (7/1), mulai pukul 19.00 WIB.Tema dalam debat ketiga adalah pertahanan, keamanan, hubungan internasional: globalisasi (subtema), dan geopolitik: politik luar negeri (subtema).Durasi debat selama 150 menit, dengan rincian 120 menit untuk segmen debat dan 30 menit untuk jeda iklan. Debat dilakukan dalam 6 segmen. (amw/fas)"
"Prabowo Sebut Eks Tapol Kini di Barisannya, Budiman-Andi Arief Bersorak","Jakarta - Capres nomor urut 2 Prabowo Subianto mengatakan jika saat ini orang-orang yang dianggap diculik dan sempat menjadi tahanan politik kini berbalik mendukungnya. Budiman Sudjatmiko hingga Andi Arief bersorak.Hal itu disampaikan Prabowo saat menjawab pertanyaan capres nomor urut 3 Ganjar Pranowo terkait 12 peristiwa HAM berat masa lalu. Mulanya, Ganjar bertanya jika Prabowo terpilih menjadi Presiden apakah akan membuat pengadilan HAM.Lalu, Prabowo menjawab jika isu HAM selalu disinggung ketika dirinya maju dalam kontestasi Pilpres. ""Bapak tau data nggak? Bapak tanya ke Polda berapa orang hilang di DKI tahun ini, ada mayat ditemukan beberapa hari lalu, kemon Mas Ganjar,"" kata Prabowo menjawab pertanyaan Ganjar dalam debat perdana di KPU RI, Menteng, Jakarta Pusat, Selasa (12/12/2023).Prabowo menilai dirinya merupakan sosok yang sangat membela HAM. Hal itu, kata dia, dibuktikan dengan orang-orang yang dianggap diculiknya kini berbalik jadi pendukung.""Jadi saya tadi katakan saya merasa saya yang sangat terasa membela HAM, nyatanya orang-orang yang dulu ditahan, tapol-tapol yang katanya saya culik sekarang ada di pihak saya, membela saya,"" ujarnya.Jawaban tersebut lantas mendapat sorak sorai dari para pendukung Prabowo. Budiman dan Andi Arief pun berdiri dan melambaikan tangan. (amw/idn)"
"Anies Klaim Rakyat Tak Percaya Demokrasi, Prabowo: Mas Anies, Mas Anies...","Jakarta - Capres nomor urut 1, Anies Baswedan, menyebut kini rakyat tidak percaya dengan demokrasi di era pemerintahan sekarang. Capres nomor urut 2, Prabowo Subianto, mengatakan pernyataan Anies berlebihan.""Mas Anies... Mas Anies... Saya berpendapat Mas Anies ini agak berlebihan,"" ujar Prabowo di panggung Debat Pilpres 2024 di Kantor KPU, Menteng, Jakarta Pusat, Selasa (12/12/2023) malam.Prabowo menyebut ia adalah pihak yang mengusung Anies. Bila demokrasi tidak berjalan, kata Prabowo, harusnya Anies tidak menjadi Gubernur DKI Jakarta. ""Mas Anies mengeluh tentang demokrasi ini itu dan ini. Mas Anies dipilih jadi gubernur DKI menghadapi pemerintah yang berkuasa, saya mengusung bapak,"" kata Prabowo.""Kalau demokrasi kita tidak berjalan tidak mungkin Anda menjadi gubernur,"" lanjutnya.Tema debat perdana untuk capres kali ini yakni pemerintahan, hukum, HAM, pemberantasan korupsi, penguatan demokrasi, peningkatan layanan publik dan kerukunan warga. (isa/gbr)"
KPU Sebut Data NIK Janggal di DPT Online karena Salah Input,"Jakarta - Komisi Pemilihan Umum (KPU) RI mengungkapkan adanya data NIK yang janggal dalam website cekdptonline.kpu.go.id lantaran terjadinya kesalahan input data. KPU memastikan bahwa pemilih yang terdaftar dengan NIK janggal itu bukan pemilih fiktif.Diketahui, data NIK janggal itu terjadi di Kutai Kartanegara, Kalimantan Timur. Komisioner KPU RI Betty Epsilon Idroos mengatakan pihaknya langsung mengecek hal tersebut ketika menerima laporan.""Ada satu TPS yang memuat angka jamak atau angka kembar, dan semuanya langsung kami tindaklanjuti untuk ngecek ke Kutai Kertanegara di TPS itu,"" ujar Betty di kantor KPU, Menteng, Jakarta Pusat, Rabu (14/2/2024). ""Dan ketika kita koordinasikan, saya langsung ngecek ke Kalimantan Timur apa yang terjadi, ternyata mereka menginput salah dan sudah diperbaiki. Jadi semuanya dapat ditangani dengan baik, untuk NIK-NIK yang jamak ditemukan oleh masyarakat,"" sambung Betty.Betty memastikan pemilih dengan NIK janggal itu benar-benar ada. Betty mengatakan peristiwa itu menjadi pelajaran bagi pihaknya.""Orangnya ada, NKK-nya juga ada. Bisa dikroscek di lapangan karena saya sudah dapatkan datanya secara lengkap,"" jelas dia.Sebelumnya, dugaan NIK janggal itu viral di media sosial X. Dilihat detikcom, Rabu (14/2/2024), terlihat gambar yang berisi beberapa angka asal yang diurutkan, 2222***** dan 5555***** tercatat sebagai pemilih di Loa Janan Ulu, Kutai Kartanegara, Kalimantan Timur. Selain itu, ada pula angka 123456***** terdaftar sebagai pemilih di KBRI Brussels, Belgia.Komisioner KPU RI, Betty Epsilon Idroos, mengatakan pihaknya kemudian menelusuri hal tersebut untuk data yang tercatat di dalam negeri. Betty mengatakan pihaknya akan memberikan informasi lebih lanjut.""Untuk dalam negeri, KPU sedang kroscek,"" kata Betty.Sedangkan, kata dia, untuk kasus di luar negeri, basis data menggunakan paspor. Sebab itu, menurutnya, para pemilih sengaja memasukkan angka berurutan agar data NIK tidak kosong.""Basis datanya adalah paspor. Jadi orang luar negeri biar kolom NIK-nya nggak kosong, dia tulis aja 000, 111, atau 12345,"" tuturnya.Simak Video 'Website KPU Terima Ratusan Juta Serangan Siber di Hari Pemilu':[Gambas:Video 20detik] (amw/lir)"
