Title,Text
"Cek fakta, Ganjar klaim buruh tuntut revisi UU Ciptaker","Jakarta (ANTARA/JACX)- Calon presiden nomor urut tiga Ganjar Pranowo menyebut buruh menuntut adanya revisi UU Ciptaker karena dianggap merugikan buruh. ""Sehingga kawan-kawan buruh yang kemarin bertemu dengan saya tolong segera review UU Cipta Kerja, karena ini yang perlu mendapatkan keseimbangan dengan nasib kami dan tentu saja pembangunan ini harus berorientasi pada SDM atau manusia, budi pekerti yang baik sopan toleran tidak adigang adigung adiguna sehingga mereka bisa menjadi manusia berbudaya yang lengkap,” ujar Ganjar dalam debat kelima yang diselenggarakan oleh Komisi Pemilihan Umum (KPU) di Jakarta, Ahad. Benarkah klaim tersebut? Penjelasan Senior Research Associate Centre for Innovation Policy and Governance (CIPG), Klara Esti, mengatakan bahwa klaim tersebut benar. “Serikat Pekerja telah mengajukan uji formil UU Cipta Kerja ke Mahkamah Konstitusi. Bahkan sejak pertama kali disahkan pada 2020 lalu, UU Cipta Kerja ditolak oleh berbagai serikat pekerja, akademisi, pegiat HAM, hingga mahasiswa,” kata Klara. Betul. Sebagian besar pekerja/buruh menuntut revisi UU Cipta Kerja. Hal ini dikarenakan sebagian besar isi kluster ketenagakerjaan di UU Cipta Kerja merugikan pekerja. Terdapat beragam pengurangan hak-hak ketenagakerjaan yang diatur dalam UU Cipta Kerja. Misal penghapusan batas waktu Perjanjian Kerja Waktu Tertentu (PKWT) yang menyebabkan pekerja sulit untuk menjadi pekerja tetap. Dosen Hukum Ketenagakerjaan Fakultas Hukum Universitas Gadjah Mada, Nabiyla Risfa Izzati, mengatakan sebagian besar pekerja atau buruh menuntut revisi UU Cipta Kerja. Hal ini dikarenakan sebagian besar isi klaster ketenagakerjaan di UU Cipta Kerja merugikan pekerja. “Terdapat beragam pengurangan hak-hak ketenagakerjaan yang diatur dalam UU Cipta Kerja. Misal penghapusan batas waktu Perjanjian Kerja Waktu Tertentu (PKWT) yang menyebabkan pekerja sulit untuk menjadi pekerja tetap,” kata Nabiyla. KPU telah menetapkan tiga pasangan capres-cawapres peserta Pilpres 2024 yakni Anies Baswedan-Muhaimin Iskandar dengan nomor urut 1, Prabowo Subianto-Gibran Rakabuming Raka nomor urut 2, dan Ganjar Pranowo-Mahfud Md nomor urut 3. Selepas debat pertama Pilpres 2024 pada 12 Desember 2023, debat kedua 22 Desember 2023, debat ketiga 7 Januari 2024, dan debat keempat pada 21 Januari 2024, KPU menggelar debat kelima di Balai Sidang Jakarta. Debat pamungkas Pilpres 2024 sekaligus menjadi debat ketiga yang mempertemukan para capres dan KPU menyelenggarakannya dengan tema meliputi pendidikan, kesehatan, ketenagakerjaan, kebudayaan, teknologi informasi, serta kesejahteraan sosial dan inklusi. Artikel ini adalah hasil kolaborasi Aliansi Jurnalis Independen, Asosiasi Media Siber Indonesia, Masyarakat Anti-Fitnah Indonesia, Cekfakta.com bersama 18 media di Indonesia."
Pemuda Pancasila Bersama Anies,"Hasil Periksa Fakta Vinanda (Relawan Mafindo).Faktanya, tidak ada kaitannya dengan Pemilu 2024. Video yang digunakan merupakan cuplikan longmarch Pemuda Pancasila saat demo di depan PT. TB INA pada 27 Juli 2023.Penggunaan informasi yang sesat untuk membingkai sebuah isu atau individu.Beredar sebuah video di Whatsapp yang menampilkan anggota Pemuda Pancasila sedang melakukan longmarch. Video tersebut disebarkan dengan narasi sebagai berikut:“Pemuda Pancasila Bersama Anies”Sebuah video yang menampilkan anggota Pemuda Pancasila sedang melakukan longmarch, ramai disebarkan di platform Whatsapp. Video tersebut disebarkan dengan klaim narasi pemuda Pancasila bersama Anies.Setelah dilakukan penelusuran video yang identik menggunakan tool Google Lens, ditemukan berita dengan latar gambar serupa dengan yang ada pada video.  Berita tersebut dimuat di situs patrolinusantara.com dengan judul “Ribuan Massa Organisasi Pemuda Pancasila Kab Bekasi Gelar Aksi Damai di Depan PT. TB INA yang diunggah pada 27 Juli 2023.Selain itu, pencarian manual di facebook menggunakan kata kunci “Demo Pemuda Pancasila PT TB INA” didapati video yang diunggah oleh akun dengan nama Roy Aldi dan diunggah pada 27 Juli 2023 dengan narasi sebagai berikut:“Ribuan masa pemuda pancasila kab.bekasi gelar aksi damai di depan PT.TB INA kawasan industri mm2100”Dengan demikian, klaim pada video yang beredar terkait dukungan Pemuda Pancasila kepada AMIN dalam Pemilu 2024, tidak benar."
Presiden Jokowi akui suap Ketua MK Rp500 miliar,"Jakarta (ANTARA/JACX) - Sebuah narasi di YouTube menyatakan Presiden Jokowi telah mengaku memberikan uang suap kepada mantan Ketua Mahkamah Konstitusi Anwar Usman sebesar Rp500 miliar. Pemberian dana ilegal itu dilakukan Presiden Jokowi untuk meloloskan putra sulungnya Gibran Rakabuming Raka maju sebagai peserta Pilpres. Gibran saat ini masih aktif sebagai Wali Kota Surakarta, sekaligus menjadi calon wakil presiden (cawapres) pasangan dari Prabowo Subianto. Pengakuan Jokowi itu pun, diklaim menggugurkan Gibran sebagai peserta pesta demokrasi 2024. Dalam thumbnail yang disajikan di YouTube, diilustrasikan pengakuan Jokowi dilakukan di gedung Komisi Pemberantasan Korupsi (KPK). Terdapat pula sejumlah orang yang menggunakan rompi jingga, yang menjadi ciri khas tahanan KPK. Salah satu pengguna rompi jingga itu adalah Gibran. ""JOKOWI AKHIRNYA UMUMKAN GIBRAN GAGAL JD CAWAPRES & MENGAKU SUAP KETUA MK 500 M DEMI LOLOSKAN GIBRAN!,"" demikian isi keterangan yang dibubuhkan di judul video YouTube itu. Lalu, benarkah Presiden Jokowi memberikan pengakuan sebagaimana termuat pada konten YouTube itu? Tangkapan layar video berisi narasi hoaks yang menyatakan Presiden Jokowi akui suap Ketua MK Rp500 miliar (YouTube) Penjelasan: Ilustrasi yang terlihat dalam thumbnail konten YouTube itu faktanya adalah produk rekayasa digital, yang disematkan dengan informasi bohong (hoaks). Presiden Jokowi terpantau tidak pernah melakukan keterangan pers di KPK dengan dihadiri sejumlah tahanan di belakangnya. Momen Kepala Negara ke Gedung KPK adalah pada 2015, saat meresmikan gedung baru KPK di Jalan Kuningan Persada, Jakarta, dilansir dari laman Sekretariat Kabinet. Kegiatan tersebut tidak dihadiri Gibran. Sedangkan gambar asli dari keterangan pers di KPK itu merupakan produk ANTARAFOTO. ""Pimpinan KPK Nurul Ghufron didampingi Deputi Penindakan Karyoto dan Juru Bicara Ali Fikri menyampaikan keterangan pers tentang penahanan mantan anggota DPRD Provinsi Sumatera Utara periode 2009-2014 dan 2014-2019 di gedung KPK, Jakarta, Rabu (22/7/2020),"" demikian keterangan dari foto asli tersebut. Fakta lainnya adalah, pada isi video YouTube itu, tidak ada pembahasan soal pengakuan Presiden Jokowi yang memberikan uang suap kepada mantan Ketua Mahkamah Konstitusi Anwar Usman sebesar Rp500 miliar. Klaim: Presiden Jokowi akui suap Ketua MK Rp500 miliar Rating: Disinformasi"
Video “Ikut Langkah Mahfud MD !! Akhirnya Zulhas Gelar Kampanye Besar untuk Anies-Amin Menang di 2024”,"Hasil periksa fakta Mochamad MarcellFaktanya PAN secara resmi sudah mendaftarkan sebagai partai koalisi pengusung pasangan calon presiden Prabowo dan Gibran, video Zulkifli Hasan tersebut diambil saat kampanye Calon Gubernur Gorontalo, Zainuddin Hasan, pada Pilgub Gorontalo 2017. Selain itu, Mahfud MD juga telah terdaftar sebagai Cawapres dengan Ganjar sebagai Capresnya. Selengkapnya pada bagian penjelasan.  “Ikut Langkah Mahfud MD !! Akhirnya Zulhas gelar kampanye besar untuk Anies-amin menang di 2024”“Bandung membeludak… Ikut Jejak Mahfud MD. Hingga Zulhas Gelar Kampanye Besar untuk Anies-Amin Menang Pilpres 2024” Penjelasan:Beredar sebuah video di YouTube yang diklaim Zulkifli Hasan, Ketua Umum PAN, gelar kampanye besar untuk memenangkan Pilpres 2024. Awal video menunjukkan judul berita bahwa pendiri PAN mendukung Anies pada Pilpres 2024, kemudian video disusul dengan Zulkifli Hasan berkampanye di hadapan banyak masyarakat. Thumbnail video tersebut juga terlihat Zulkifli Hasan, Anies Baswedan, Muhaimin Iskandar, Mahfud MD, serta beberapa kader PAN sedang foto bersama saat berkampanye.Setelah ditelusuri klaim tersebut menyesatkan. Faktanya PAN secara resmi telah terdaftar  di KPU sebagai salah satu partai pengusung Prabowo dan Gibran pada Pilpres 2024. Selain itu. Mahfud MD juga sudah terdaftar sebagai Cawapres dari Ganjar Pranowo, sehingga jelas Mahfud MD berbeda koalisi dengan PAN.Awal video menunjukkan berita dari Sindonews.com dengan judul “Pendiri PAN Ramai-ramai Dukung Anies Baswedan untuk Pilpres 2024” yang terbit pada 23 November 2022, namun setelah ditelusuri artikel berita tersebut tidak menunjukkan bukti bahwa PAN secara resmi mendeklarasikan dukungannya terhadap Anies Baswedan, hanya menyampaikan bahwa sejumlah pendiri bersama kader dan simpatisan dari partai PAN yang mendukungnya.Kemudian video Zulkifli Hasan sedang berkampanye dipanggung di hadapan banyak masyarakat tersebut adalah momen pada saat kampanye Calon Gubernur Gorontalo Zainuddin Hasan pada Pilgub Gorontalo 2017. Tidak ada kaitannya dengan konteks Pilpres 2024.Hasil penelusuran dengan reverse image search pada foto di thumbnail tersebut identik dengan foto di laman Media Indonesia dengan judul “Partai Amanat Nasional Birukan Kota Bandung”. Bukan Anies Baswedan, Muhaimin Iskandar, dan Mahfud MD yang foto bersama Zulkifli Hasan dan beberapa kader PAN dalam foto asli thumbnail tersebut, melainkan Erick Thohir, Rasyid Rajasa, dan Mochamad Iriawan.Dengan demikian, PAN mengikuti Mahfud MD beralih mendukung Anies-Imin adalah tidak benar dengan kategori Konten yang Dimanipulasi. Referensi:"
[DISINFORMASI] Presiden Jokowi Bebaskan Pajak Selama 120 Tahun untuk WNA yang Tinggal di IKN,"Beredar sebuah unggahan melalui media sosial Twitter berisi klaim yang menyebutkan bahwa Presiden Joko Widodo (Jokowi) memberikan izin tinggal kepada warga negara asing (WNA) tanpa dipungut pajak di Ibu Kota Negara (IKN) Nusantara selama 120 tahun.Faktanya, klaim tersebut tidak tepat. Dilansir dari turnbackhoax.id, berdasarkan Peraturan Pemerintah Nomor 12 Tahun 2023 tentang Pemberian Perizinan Berusaha, Kemudahan Berusaha, dan Fasilitas Penanaman Modal Bagi Pelaku Usaha di IKN, tidak disebutkan bahwa WNA yang tinggal di IKN akan dibebaskan pajak. Pada Pasal 22 disebutkan bahwa pelaku usaha yang mempekerjakan Tenaga Kerja Asing (TKA) yang melakukan pekerjaan proyek strategis milik pemerintah di IKN dibebaskan dari kewajiban pembayaran dana kompensasi penggunaan TKA untuk jangka waktu tertentu. Pada Pasal 23 ditambahkan juga bahwa izin tinggal yang bebas biaya kompensasi adalah selama 10 tahun dan dapat diperpanjang sesuai jangka waktu perjanjian kerja. Adapun yang dibebaskan adalah kewajiban pembayaran kompensasi bagi pelaku usaha yang mendatangkan TKA ke IKN, bukan kewajiban pajak WNA yang ada di IKN. Sementara itu, sebagaimana diatur dalam Pasal 111 angka 2 Perppu 2/2022 yang mengubah Pasal 26 ayat (1) UU PPh, WNA yang bekerja dan memperoleh penghasilan di Indonesia serta termasuk sebagai wajib pajak luar negeri dikenakan PPh 26 sebesar 20% dari jumlah bruto oleh pihak yang wajib membayarkan.KATEGORI: DISINFORMASI"
Pidato Presiden China meminta Pulau Kalimantan sebagai jaminan utang,"Sebuah unggahan video di TikTok menampilkan video Presiden China Xi Jinping sedang berpidato. Pidato tersebut menggunakan bahasa Mandarin dan terdapat terjemahan bahasa Indonesia dalam video tersebut. Dalam terjemahannya, Xi Jinping meminta kepada Presiden Indonesia, Joko Widodo untuk menyerahkan pulau Kalimantan sebagai jaminan utang. Berikut terjemahan dalam pidato Xi Jinping tersebut: “Dalam kunjungan ini, saya ingin meminta Presiden Jokowi Dodo mengembalikan utang negaranya kepada China. Dalam waktu yang sudah disepakati dalam nota kesepakatan yang sudah kita buat bersama dalam perjanjian investasi China kepada Indonesia dalam pemenangan Jokowi Dodo pada pemilu kemarin serta pembangunan infrastruktur. Jika tidak, maka kami, atas nama otoriter pemerintah china akan mengambil alih kuasa pulau Kalimantan sebagai jaminan utang Indonesia kepada pemerintahan china. Kami tidak akan segan untuk melalui jalan militer dalam hal ini,” Namun, benarkah video Pidato Presiden China meminta Pulau Kalimantan sebagai jaminan utang tersebut? Unggahan hoaks yang menarasikan Pidato Presiden China meminta Pulau Kalimantan sebagai jaminan utang. Faktanya, isi video tidak sesuai dengan terjemahan aslinya. (TikTok) Berdasarkan penelusuran, video tersebut serupa dengan unggahan YouTube CGTN yang berjudul “President Xi Jinping delivers speech at Indonesia parliament”. Dalam pidatonya, Presiden Xi Jinping menyampaikan bahwa kehadirannya di Indonesia merupakan untuk meningkatkan hubungan bilateral antara Indonesia dan China. Kehadiran Xi Jinping juga atas undangan Presiden Susilo Bambang Yudhoyono pada Oktober 2013 lalu. Transkrip lengkap pidato Xi Jinping dapat dilihat dilaman ini. Dengan demikian, video pidato Presiden China meminta Pulau Kalimantan sebagai jaminan utang merupakan hoaks. Isi video dengan terjemahan tidak sesuai. Pidato Presiden China meminta Pulau Kalimantan sebagai jaminan utang Hoaks"
Waspada penipuan file APK terkait Pemilu 2024,"Jakarta (ANTARA/JACX) - Sebuah pesan berantai beredar di WhatsApp, dalam pesan tersebut berisi imbauan kepada masyarakat untuk tidak membuka sebuah file APK yang berisi daftar Panitia Pemungutan Suara (PPS) Pemilu 2024. Waspada penipuan file APK terkait Pemilu 2024 (WhatsApp) Sebelumnya, diketahui sempat marak penipuan online melalui WhatsApp dengan berbentuk Android Package Kit (APK) dengan berbagai macam judul seperti undangan pernikahan, foto paket, hingga lembaran tagihan. APK sendiri merupakan format file yang digunakan untuk menghimpun berbagai macam elemen guna memasang aplikasi pada android. Aplikasi ini digolongkan dalam kategori bahaya yang memungkinkan untuk meminta akses melakukan aktivitas seperti membaca dan menerima SMS, sehingga penipu bisa mengakses kode PIN, meminta SMS token secara ilegal, dan bisa melakukan pengiriman uang dari rekening korban. Pakar keamanan siber Bruce Hanadi mengatakan tingkat keamanan digital masyarakat Indonesia masih lemah karena masih malas mengganti kata sandi secara rutin. “Banyak dari kita yang malas mengganti kata sandi apapun, bahkan ada yang seumur hidup tidak diganti,” kata Bruce, dilansir dari ANTARA. Selain malas mengganti kata sandi, masyarakat Indonesia juga menggunakan satu kata sandi untuk semua perangkat. Chief Information Security Officer snc.id itu juga mengungkap banyaknya masyarakat yang membuat kata sandi dengan kombinasi kata atau nomor yang mudah ditebak. “Begitu ketahuan satu, ketahuan semua, peretas menebak aja satu-satu itu dan kata sandinya itu, menggunakan kata sandi yang mudah ditebak contohnya nama pasangan, nama anak, nomor mobil, itu yang harus dihindari,” kata dia. Klaim: Waspada penipuan file APK terkait Pemilu 2024 Rating: Hoaks"
Ribuan Kader Perindo dan Nasdem Deklarasikan Dukungan ke Anies Baswedan,"Hasil periksa fakta Agnes Amungkasari.Tidak ada informasi valid yang mendukung klaim kader Partai Perindo dan Nasdem yang deklarasikan dukungan kepada Anies Baswedan. Video tersebut hanya berisi cuplikan beberapa video yang tidak memiliki kaitan satu sama lain.  (Youtube) “Gemparkan tv rcti !! Ribuan kader Perindo atau kader Nasdem resmi deklarasi anies presiden”Kanal Youtube GARUDA POLITIK mengunggah video dengan klaim ribuan kader Partai Perindo dan Partai Nasdem deklarasikan dukungan kepada calon presiden Anies Baswedan. Mereka disebut siap memenangkan Anies untuk merebut kursi presiden pada Pemilu 2024.Namun setelah menonton keseluruhan video, tidak ditemukan informasi valid yang mendukung klaim yang beredar. Video yang diunggah tersebut hanya menggabungkan beberapa video yang tidak memiliki kaitan satu sama lain.Beberapa diantaranya adalah video Deklarasi Partai Perindo di Provinsi Sulawesi Tenggara yang diunggah oleh akun Youtube Partai Perindo pada 2015 lalu, dan video deklarasi dukungan Federasi Serikat Pekerja Pertanian dan Perkebunan Serikat Pekerja Seluruh Indonesia (FSPPP-SPSI) kepada Anies Baswedan yang dilakukan pada Juli 2023 lalu.Dikutip dari CNBC Indonesia, Partai Perindo tergabung dalam koalisi yang mendukung paslon Ganjar Pranowo – Mahfud MD. Sedangkan Nasdem memang sejak awal sudah mendukung Anies Baswedan – Cak Imin.Selain itu, tidak ada narasi yang disampaikan dalam video tersebut. Sehingga dapat disimpulkan bahwa video tersebut merupakan konten yang menyesatkan dan klaim yang disebutkan sebelumnya tidak dapat dibuktikan dengan valid."
Video Presiden Jokowi Joget Oke Gas dan Terpampang Bendera China serta Klaim Pemilu 2024 Diintervensi China,"Beredar sebuah unggahan video di media sosial Facebook yang mengeklaim Presiden Joko Widodo (Jokowi) berjoget dengan iringan lagu ""Oke Gas"" yang identik dengan lagu kampanye pasangan calon (paslon) nomor urut 02 Prabowo Subianto dan Gibran Rakabuming Raka. Video tersebut memuat narasi “Wah Ada Bendera RRC bro…??? Berarti Pemilu 2024 ada Intervensi Tiongkok ya…!?!?”.Faktanya, klaim dalam unggahan tersebut tidak benar. Dilansir dari turnbackhoax.id, video tersebut diambil dari akun YouTube Sekretariat Presiden. Video tersebut tidak terdapat lagu ""Oke Gas"" saat Presiden Jokowi ikut berjoget ketika disambut di Hotel Melia Hanoi. Dikutip dari cnbcindonesia.com, pada 11 Januari 2024, saat itu Presiden Jokowi sedang berkunjung ke Vietnam dan disambut dengan flashmob goyang gacor oleh ratusan warga Negara Indonesia (WNI) dan mitra Gojek di Vietnam. Selain itu, tidak terdapat adanya bendera China dalam video tersebut, hanya terdapat bendera Vietnam dan Indonesia."
Partai PBB Menyatakan Deklarasi Mendukung Anies Sebagai Presiden 2024,"Hasil periksa fakta Vendra PanjiIsi yang disajikan dalam video tidak menjelaskan informasi yang sesuai pada judul. Video tersebut memberikan klaim bahwa PBB memberikan deklarasi dukungan kepada Anies, sedangkan faktanya semenjak 30 Juli 2023 lalu PBB menjadi salah satu partai yang mendukung Prabowo. Youtube  (arsip) “Kedua lawan Anies syok !! Partai bulan bintang hari ini mendeklarasikan Anies sebagai presiden 2024” Sebuah video Youtube yang diunggah 13 Februari 2024 lalu membagikan video yang berisikan klaim jika Partai PBB mendeklarasikan dukungan untuk Anies Baswedan sebagai capres 2024.Namun setelah ditelusuri Partai Bulan Bintang sendiri merupakan salah satu partai yang mengusung Prabowo menjadi capres 2024 bersama dengan partai Golkar, PAN, Gerindra, PSI, dan Partai Garuda.Sementara itu, hingga hari ini sesuai dengan data KPU partai yang mendeklarasikan dukungannya untuk Anies adalah partai PKB, Nasdem, dan PKS. Serta didukung 1 partai baru Pemilu 2024, yakni partai Ummat.  Dilansir dari Kontan.co.id, PBB sendiri telah mendeklarasikan dukungan kepada Prabowo sejak 30 Juli 2023 lalu dan hingga kini masih diketahui jika PBB masih menjadi salah satu partai pengusung Prabowo.  :"
